,Player1,Player2,offensive harmony,defensive harmony,PH,Player1 ID,Player2 ID,Pl1 Offense,Pl2 Offense,Pl1 Defense,Pl2 Defense,total,skillOnly
1627786-1628412,Troy Williams,Frank Mason,-0.5303836326207567,-0.122125907168616,-0.6525095397893728,1627786,1628412,-1.0922781084315913,-1.625682324217016,0.13926853850766674,0.7300710199957209,-2.5011304139345922,-1.8486208741452197
1627786-1628963,Troy Williams,Marvin Bagley III,-0.21536974460631478,-0.5041979613544036,-0.7195677059607184,1627786,1628963,-1.0922781084315913,-0.8014727491981479,0.13926853850766674,1.59095212618739,-0.883097898895401,-0.16353019293468263
1627788-1628365,Furkan Korkmaz,Markelle Fultz,-0.022964219586982557,0.5614694533937297,0.5385052338067471,1627788,1628365,0.5521704283177815,0.29420394225784885,0.1704472246142423,-0.34498868217149814,1.2103381468251215,0.6718329130183746
1627788-1628413,Furkan Korkmaz,Jonah Bolden,0.005813195513885486,0.8405747870083214,0.8463879825222069,1627788,1628413,0.5521704283177815,-0.4901728636812186,0.1704472246142423,-0.09197168833281504,0.9868610834401972,0.1404731009179902
1627788-1629003,Furkan Korkmaz,Shake Milton,0.8415874179335705,-0.31445899928493853,0.527128418648632,1627788,1629003,0.5521704283177815,0.18148042435494213,0.1704472246142423,0.5933851925924076,2.0246116885280054,1.4974832698793736
1627788-1629013,Furkan Korkmaz,Landry Shamet,0.17542835283790287,-0.1784932853288436,-0.003064932490940725,1627788,1629013,0.5521704283177815,1.9425330489321628,0.1704472246142423,0.6163790625238957,3.278464831897142,3.2815297643880825
1627788-1629015,Furkan Korkmaz,Zhaire Smith,-0.31169182093858616,-0.12245232767219792,-0.4341441486107841,1627788,1629015,0.5521704283177815,0.22731573429118299,0.1704472246142423,0.20227302213899742,0.7180622607514201,1.1522064093622042
1627788-1629621,Furkan Korkmaz,Marial Shayok,0.06813232362919275,-0.05851941052402048,0.009612913105172267,1627788,1629621,0.5521704283177815,0.06813232362919273,0.1704472246142423,0.05851941052402046,0.8588823001904093,0.849269387085237
1627788-1629680,Furkan Korkmaz,Matisse Thybulle,0.00717949301649073,0.3126272984722222,0.31980679148871294,1627788,1629680,0.5521704283177815,0.01792433180515955,0.1704472246142423,-0.23715317530043734,0.823195600925459,0.503388809436746
1627789-1627846,Timothe Luwawu-Cabarrot,Abdel Nader,0.11220895609032422,0.08003272812623881,0.192241684216563,1627789,1627846,-0.8316908284051443,-1.0625791906400166,0.14460290060785042,0.2779803261933929,-1.2794451080273546,-1.4716867922439176
1627789-1627853,Timothe Luwawu-Cabarrot,Ryan Arcidiacono,0.02528269296828312,-0.5095278019026872,-0.4842451089344041,1627789,1627853,-0.8316908284051443,0.026729690426192457,0.14460290060785042,-0.28489879703444393,-1.4295021433399495,-0.9452570344055453
1627789-1627885,Timothe Luwawu-Cabarrot,Shaquille Harrison,-0.06354535419079238,0.07007326044829532,0.006527906257502936,1627789,1627885,-0.8316908284051443,-0.9715683179796085,0.14460290060785042,0.044121616752699815,-1.6080067227666996,-1.6145346290242026
1627789-1628021,Timothe Luwawu-Cabarrot,David Nwaba,-0.2428094055255366,0.0005176961205218222,-0.24229170940501477,1627789,1628021,-0.8316908284051443,0.3983470420807883,0.14460290060785042,-1.620187415007182,-2.1512200101287027,-1.9089283007236877
1627789-1628374,Timothe Luwawu-Cabarrot,Lauri Markkanen,0.24081564143511433,0.08908003277015242,0.3298956742052668,1627789,1628374,-0.8316908284051443,0.5159205034564429,0.14460290060785042,-0.12738433651041065,0.03134391335400516,-0.2985517608512616
1627789-1628386,Timothe Luwawu-Cabarrot,Jarrett Allen,-0.9128508484804694,0.12120832880445917,-0.7916425196760102,1627789,1628386,-0.8316908284051443,-0.8404538457342033,0.14460290060785042,0.38874023108410266,-1.930444062123405,-1.1388015424473947
1627789-1628469,Timothe Luwawu-Cabarrot,Antonio Blakeney,0.4194470916511665,0.2089063619103085,0.628353453561475,1627789,1628469,-0.8316908284051443,-0.11755162757377742,0.14460290060785042,0.37350085951183754,0.19721475770224117,-0.4311386958592338
1627789-1628959,Timothe Luwawu-Cabarrot,Rawle Alkins,-0.25137088156690074,0.0599957986120492,-0.19137508295485153,1627789,1628959,-0.8316908284051443,-0.434338113900424,0.14460290060785042,0.32625656960830945,-0.9865445550442598,-0.7951694720894082
1627789-1628977,Timothe Luwawu-Cabarrot,Hamidou Diallo,0.16663294815098798,0.14372141711331698,0.31035436526430493,1627789,1628977,-0.8316908284051443,0.6781203828025898,0.14460290060785042,1.1350449283022335,1.436431748571834,1.1260773833075293
1627789-1629033,Timothe Luwawu-Cabarrot,Theo Pinson,0.4315628123739804,0.06353661998576428,0.4950994323597447,1627789,1629033,-0.8316908284051443,-0.6483280914654842,0.14460290060785042,-0.5338986231576119,-1.3742152100606453,-1.86931464242039
1627789-1629058,Timothe Luwawu-Cabarrot,Dzanan Musa,0.43274235054991617,-0.24372420187423433,0.18901814867568184,1627789,1629058,-0.8316908284051443,0.5857556150606419,0.14460290060785042,0.20427581095886757,0.2919616468978974,0.10294349822221557
1627789-1629066,Timothe Luwawu-Cabarrot,Rodions Kurucs,-0.10256508900667312,-0.23963095073117585,-0.34219603973784896,1627789,1629066,-0.8316908284051443,-0.5052462318913318,0.14460290060785042,-0.6329336075369959,-2.1674638069634704,-1.8252677672256215
1627789-1629102,Timothe Luwawu-Cabarrot,Brandon Sampson,0.33346388326690957,-0.3255808171813311,0.007883066085578483,1627789,1629102,-0.8316908284051443,0.025739412620461415,0.14460290060785042,0.6607303160410075,0.0072648669497535345,-0.0006181991358249483
1627789-1629126,Timothe Luwawu-Cabarrot,Deonte Burton,0.0857394985470018,0.0001107021321782372,0.08585020067918003,1627789,1629126,-0.8316908284051443,-0.5855695731401581,0.14460290060785042,-1.5176041417103339,-2.7044114419686056,-2.7902616426477858
1627789-1629185,Timothe Luwawu-Cabarrot,Chris Chiozza,0.33171214241607644,0.3800376040255522,0.7117497464416287,1627789,1629185,-0.8316908284051443,-0.5240698265350408,0.14460290060785042,-1.2055118251242976,-1.7049198330150035,-2.416669579456632
1627789-1629651,Timothe Luwawu-Cabarrot,Nicolas Claxton,0.23077222020945612,-0.47332341054139065,-0.24255119033193454,1627789,1629651,-0.8316908284051443,-0.46592445654817755,0.14460290060785042,0.6207430989526742,-0.7748204757247317,-0.5322692853927972
1627790-1627883,Ante Zizic,Jalen Jones,-0.20996436626970716,-0.576851752427179,-0.7868161186968862,1627790,1627883,0.4872725067047659,-0.44308702445301723,-0.8550067771960849,0.9534834361437786,-0.6441539774974437,0.14266214119944243
1627790-1628021,Ante Zizic,David Nwaba,-0.1825564757390459,0.624689820360881,0.4421333446218352,1627790,1628021,0.4872725067047659,0.3983470420807883,-0.8550067771960849,-1.620187415007182,-1.1474412987958775,-1.5895746434177127
1627790-1628035,Ante Zizic,Alfonzo McKinnie,0.6302960158908162,0.3036478461373832,0.9339438620281995,1627790,1628035,0.4872725067047659,-0.7043870076237836,-0.8550067771960849,0.2574995285255508,0.11932211243864765,-0.8146217495895518
1627790-1628417,Ante Zizic,Jaron Blossomgame,0.3071414382297349,0.3599008077278973,0.6670422459576322,1627790,1628417,0.4872725067047659,-0.5680824325822365,-0.8550067771960849,0.4630332830753325,0.1942588259594093,-0.4727834199982229
1627790-1628424,Ante Zizic,Kobi Simmons,-0.06015342995910819,0.2053975110317805,0.1452440810726723,1627790,1628424,0.4872725067047659,-0.060153429959108204,-0.8550067771960849,-0.2053975110317805,-0.48804113040953534,-0.6332852114822076
1627790-1629012,Ante Zizic,Collin Sexton,0.4671124599256766,0.6380630627778717,1.1051755227035485,1627790,1629012,0.4872725067047659,-0.2063572865497756,-0.8550067771960849,1.7490630071866375,2.2801469728490913,1.174971450145543
1627790-1629061,Ante Zizic,Deng Adel,-0.3937443347334113,0.3601674013522815,-0.033576933381129825,1627790,1629061,0.4872725067047659,-0.565131885749706,-0.8550067771960849,-0.3263287613331959,-1.2927718509553507,-1.259194917574221
1627790-1629636,Ante Zizic,Darius Garland,-0.18067122818173514,-0.06719543584925843,-0.24786666403099356,1627790,1629636,0.4872725067047659,-0.460841306562809,-0.8550067771960849,-0.4754603320404188,-1.5519025731255405,-1.3040359090945468
1627790-1629645,Ante Zizic,Kevin Porter Jr.,0.15133973015918525,-0.36886145537336257,-0.21752172521417731,1627790,1629645,0.4872725067047659,-1.1194336134074556,-0.8550067771960849,1.2595457859321766,-0.4451438231807753,-0.22762209796659794
1627790-1629731,Ante Zizic,Dean Wade,0.3491957583324801,0.08837009954395111,0.4375658578764312,1627790,1629731,0.4872725067047659,0.3720325842189431,-0.8550067771960849,0.0768295459660352,0.5186937175700905,0.08112785969365932
1627812-1628368,Yogi Ferrell,De'Aaron Fox,0.08457847734739485,0.493334722032555,0.5779131993799499,1627812,1628368,-0.7409975507389601,0.5634354912899471,0.8829624730194189,-0.6869865125458573,0.5963271004044984,0.01841390102454854
1627812-1628382,Yogi Ferrell,Justin Jackson,-0.4958342197093847,0.5166339266664731,0.020799706957088437,1627812,1628382,-0.7409975507389601,0.9050444811057038,0.8829624730194189,1.0345527066012419,2.1023618169444926,2.0815621099874044
1627812-1628385,Yogi Ferrell,Harry Giles III,0.059444123309751094,-0.17805076412098386,-0.11860664081123276,1627812,1628385,-0.7409975507389601,-0.2404825508493293,0.8829624730194189,0.3687078176234873,0.15158354824338402,0.2701901890546168
1627812-1628403,Yogi Ferrell,Caleb Swanigan,-0.27039544817319405,-0.11418898717895558,-0.38458443535214965,1627812,1628403,-0.7409975507389601,-0.10440712377314434,0.8829624730194189,1.0049743421872466,0.6579477053424112,1.042532140694561
1627812-1628412,Yogi Ferrell,Frank Mason,-0.9535729132228931,-0.2999336204363903,-1.2535065336592834,1627812,1628412,-0.7409975507389601,-1.625682324217016,0.8829624730194189,0.7300710199957209,-2.0071529156001198,-0.7536463819408364
1627812-1628963,Yogi Ferrell,Marvin Bagley III,0.06541518575959746,-0.42681625411376745,-0.36140106835416996,1627812,1628963,-0.7409975507389601,-0.8014727491981479,0.8829624730194189,1.59095212618739,0.5700432309155309,0.9314442992697008
1627812-1629117,Yogi Ferrell,Wenyen Gabriel,-0.32733667505976977,0.492273957765889,0.16493728270611924,1627812,1629117,-0.7409975507389601,-0.1117332689980923,0.8829624730194189,-0.13271640689887623,0.062452529089609465,-0.10248475361650977
1627812-1629168,Yogi Ferrell,BJ Johnson,-0.08666650283378627,-0.0068190638357728565,-0.09348556666955912,1627812,1629168,-0.7409975507389601,0.07886353267238015,0.8829624730194189,-0.002536471860140592,0.12480641642313922,0.21829198309269834
1627812-1629610,Yogi Ferrell,DaQuan Jeffries,-0.011055586016447376,0.0012336469858868356,-0.00982193903056054,1627812,1629610,-0.7409975507389601,-0.21702679080694562,0.8829624730194189,-0.004668285637170708,-0.08955209319421811,-0.07973015416365757
1627812-1629657,Yogi Ferrell,Kyle Guy,-0.08484326076860256,-0.016104385323681674,-0.10094764609228424,1627812,1629657,-0.7409975507389601,-0.08484326076860257,0.8829624730194189,0.01610438532368169,-0.02772159925674636,0.07322604683553788
1627812-1629713,Yogi Ferrell,Justin James,-0.47868769136442724,0.03796588578521084,-0.4407218055792164,1627812,1629713,-0.7409975507389601,-1.0233028845891623,0.8829624730194189,-0.2255970328780836,-1.5476568007660034,-1.106934995186787
1627814-1628035,Damion Lee,Alfonzo McKinnie,-0.4316281252312119,0.3983397720330936,-0.03328835319811829,1627814,1628035,-0.9779564356239537,-0.7043870076237836,0.03533485597900429,0.2574995285255508,-1.4227974119413005,-1.3895090587431822
1627814-1628395,Damion Lee,Jordan Bell,-0.8345409785264837,-0.7227448564759437,-1.5572858350024275,1627814,1628395,-0.9779564356239537,-0.004235779143998751,0.03533485597900429,1.0546040289525123,-1.4495391648388634,0.1077466701635641
1627814-1628980,Damion Lee,Jacob Evans,0.09847443677851309,0.9411402370338863,1.0396146738123995,1627814,1628980,-0.9779564356239537,-0.8620717285986843,0.03533485597900429,0.675385794565547,-0.0896928398656871,-1.1293075136780866
1627814-1629016,Damion Lee,Omari Spellman,-0.42720705254534064,0.11424139865784984,-0.3129656538874908,1627814,1629016,-0.9779564356239537,-0.08353406275506042,0.03533485597900429,1.3098979344728399,-0.02922336181466073,0.2837422920728301
1627814-1629065,Damion Lee,Ky Bowman,-1.516203795560809,-0.25385468735448125,-1.77005848291529,1627814,1629065,-0.9779564356239537,-1.8064878601326053,0.03533485597900429,-0.7556172350170256,-5.27478515770987,-3.50472667479458
1627814-1629094,Damion Lee,Marcus Derrickson,-0.10229225014075108,0.0716613332107341,-0.030630916930016974,1627814,1629094,-0.9779564356239537,-0.363881705943031,0.03533485597900429,-0.09100092706420682,-1.428135129582204,-1.397504212652187
1627814-1629346,Damion Lee,Alen Smailagic,0.06835193321589776,-0.39717559930303037,-0.3288236660871326,1627814,1629346,-0.9779564356239537,0.4076569735854529,0.03533485597900429,0.7184261842591099,-0.1453620878875193,0.18346157819961328
1627814-1629668,Damion Lee,Zach Norvell Jr.,0.04396785796653773,-0.01966988801956215,0.02429796994697558,1627814,1629668,-0.9779564356239537,-0.10866686367616815,0.03533485597900429,0.527066786169034,-0.499923687205108,-0.5242216571520836
1627814-1629672,Damion Lee,Eric Paschall,-0.17128977714833576,0.24497372012744856,0.0736839429791128,1627814,1629672,-0.9779564356239537,-0.2820273534566018,0.03533485597900429,1.022367127966965,-0.12859786215547347,-0.20228180513458627
1627814-1629673,Damion Lee,Jordan Poole,0.744557115569262,-0.3600247095379725,0.38453240603128946,1627814,1629673,-0.9779564356239537,0.02695816401542836,0.03533485597900429,-0.5504184461954906,-1.0815494557937222,-1.4660818618250118
1627816-1628381,Alex Poythress,John Collins,-0.17623562191842665,-0.23382166662132872,-0.41005728853975537,1627816,1628381,-0.6907405222742473,0.8704273570354554,0.7393621848822837,-0.6269203280988132,-0.1179285969950768,0.2921286915446786
1627816-1628416,Alex Poythress,Tyler Dorsey,-0.27129614104128785,-0.1839828402536626,-0.4552789812949505,1627816,1628416,-0.6907405222742473,0.5802113775388532,0.7393621848822837,-0.32529939771094224,-0.15174533885900315,0.3035336424359473
1627816-1628989,Alex Poythress,Kevin Huerter,0.4922102216131598,-0.10371240321849187,0.3884978183946679,1627816,1628989,-0.6907405222742473,0.9205725002942357,0.7393621848822837,0.22817496109468036,1.5858669423916203,1.1973691239969524
1627816-1629016,Alex Poythress,Omari Spellman,-0.31592005562844844,0.7853971065960306,0.46947705096758213,1627816,1629016,-0.6907405222742473,-0.08353406275506042,0.7393621848822837,1.3098979344728399,1.744462585293398,1.2749855343258159
1627816-1629027,Alex Poythress,Trae Young,-0.46802782252368424,-0.658001770220414,-1.1260295927440982,1627816,1629027,-0.6907405222742473,2.1863140191069697,0.7393621848822837,2.212001625376493,3.320907714347401,4.446937307091499
1627816-1629121,Alex Poythress,Jaylen Adams,0.06050433463595481,0.027040234574449786,0.0875445692104046,1627816,1629121,-0.6907405222742473,0.06813645938425233,0.7393621848822837,0.6571274995542009,0.8614301907568942,0.7738856215464895
1627816-1629168,Alex Poythress,BJ Johnson,0.11304682592629611,-0.02148238258020164,0.09156444334609447,1627816,1629168,-0.6907405222742473,0.07886353267238015,0.7393621848822837,-0.002536471860140592,0.2165131667663704,0.12494872342027592
1627820-1627826,Tyrone Wallace,Ivica Zubac,-0.328472464269639,0.2492551172709091,-0.0792173469987299,1627820,1627826,-1.1227292041489048,-0.589368813510167,0.022207969833965967,-0.8931055877105477,-2.6622129825343834,-2.5829956355356534
1627820-1628381,Tyrone Wallace,John Collins,-0.0012900357784829135,0.25376319430432187,0.25247315852583896,1627820,1628381,-1.1227292041489048,0.8704273570354554,0.022207969833965967,-0.6269203280988132,-0.6045410468524577,-0.8570142053782966
1627820-1628405,Tyrone Wallace,Johnathan Motley,-0.7563995562112651,0.00506767661593014,-0.751331879595335,1627820,1628405,-1.1227292041489048,-1.4811878343857665,0.022207969833965967,0.7764628490355114,-2.556578099260529,-1.8052462196651942
1627820-1628414,Tyrone Wallace,Sindarius Thornwell,-0.5929978721740282,-0.3443609774888037,-0.9373588496628319,1627820,1628414,-1.1227292041489048,-1.3276292740313431,0.022207969833965967,-0.0967071684513053,-3.462216526460419,-2.524857676797587
1627820-1628462,Tyrone Wallace,Milos Teodosic,0.22778160504760372,-0.05319330546995561,0.1745882995776481,1627820,1628462,-1.1227292041489048,0.10827063760235553,0.022207969833965967,1.023208085988859,0.20554578885392383,0.03095748927627573
1627820-1628981,Tyrone Wallace,Bruno Fernando,-1.0818569076400508,-0.7256151036624,-1.8074720113024507,1627820,1628981,-1.1227292041489048,-1.1448530556658225,0.022207969833965967,-0.2683645415029044,-4.321210842786116,-2.5137388314836655
1627820-1628983,Tyrone Wallace,Shai Gilgeous-Alexander,-0.035637121939286566,0.23771764626915712,0.20208052432987056,1627820,1628983,-1.1227292041489048,-1.1250501618712556,0.022207969833965967,1.010751216014193,-1.012739655842131,-1.2148201801720016
1627820-1628989,Tyrone Wallace,Kevin Huerter,-0.17448796187506468,-0.09527663516044589,-0.2697645970355106,1627820,1628989,-1.1227292041489048,0.9205725002942357,0.022207969833965967,0.22817496109468036,-0.22153836996153345,0.04822622707397714
1627820-1629010,Tyrone Wallace,Jerome Robinson,-0.6341728034624228,-0.038360365726935984,-0.6725331691893588,1627820,1629010,-1.1227292041489048,0.03836455465300417,0.022207969833965967,-0.061048270632085025,-1.7957381194833784,-1.1232049502940196
1627820-1629013,Tyrone Wallace,Landry Shamet,-0.1960796582203337,-0.03409396068116037,-0.23017361890149407,1627820,1629013,-1.1227292041489048,1.9425330489321628,0.022207969833965967,0.6163790625238957,1.2282172582396258,1.4583908771411198
1627820-1629027,Tyrone Wallace,Trae Young,-0.2257016509243658,-0.08613039439948143,-0.31183204532384723,1627820,1629027,-1.1227292041489048,2.1863140191069697,0.022207969833965967,2.212001625376493,2.9859623648446765,3.2977944101685237
1627820-1629116,Tyrone Wallace,Angel Delgado,0.09153682135992783,0.021086721440250727,0.11262354280017856,1627820,1629116,-1.1227292041489048,0.09153682135992794,0.022207969833965967,-0.02108672144025074,-0.9174475915950833,-1.0300711343952618
1627820-1629629,Tyrone Wallace,Cam Reddish,-0.7709288424801,-0.04291380205034644,-0.8138426445304464,1627820,1629629,-1.1227292041489048,0.48173244066377313,0.022207969833965967,0.7246193122429823,-0.7080121259386299,0.10583051859181647
1627820-1629631,Tyrone Wallace,De'Andre Hunter,-0.4051006237341462,-0.07755167736049015,-0.4826523010946363,1627820,1629631,-1.1227292041489048,-0.3515768791516658,0.022207969833965967,-0.7942831620822739,-2.7290335766435145,-2.2463812755488783
1627820-1629718,Tyrone Wallace,Charles Brown Jr.,0.03707356198556127,0.03802892104111682,0.07510248302667809,1627820,1629718,-1.1227292041489048,0.29518510541823967,0.022207969833965967,-0.284468659315655,-1.014702305185676,-1.089804788212354
1627823-1628399,Juancho Hernangomez,Tyler Lydon,0.09132854889669235,-0.07167290647287984,0.019655642423812514,1627823,1628399,0.5700540863740369,0.4025894048983383,-0.34057010066956195,0.2383441654059151,0.8900731984325407,0.8704175560087283
1627823-1628408,Juancho Hernangomez,PJ Dozier,-0.6637769226113648,-0.456410353205018,-1.1201872758163827,1627823,1628408,0.5700540863740369,-1.363874928406089,-0.34057010066956195,0.1736055061975327,-2.080972712320464,-0.9607854365040812
1627823-1628420,Juancho Hernangomez,Monte Morris,-0.7560599796207146,0.8365853706593813,0.08052539103866674,1627823,1628420,0.5700540863740369,0.6204667379537968,-0.34057010066956195,-0.6664400635471243,0.2640360511498142,0.18351066011114747
1627823-1628427,Juancho Hernangomez,Vlatko Cancar,-0.15006861988663386,0.0028004728693226894,-0.14726814701731117,1627823,1628427,0.5700540863740369,-0.15219231817014095,-0.34057010066956195,0.24831308251705927,0.17833660303408205,0.3256047500513932
1627823-1628470,Juancho Hernangomez,Torrey Craig,0.04809887638056108,0.833466081483373,0.8815649578639341,1627823,1628470,0.5700540863740369,0.2564230322227531,-0.34057010066956195,0.6171898475903196,1.9846618233814817,1.1030968655175477
1627823-1629006,Juancho Hernangomez,Josh Okogie,0.3161334280361552,-0.0010566994429888866,0.3150767285931663,1627823,1629006,0.5700540863740369,-0.48677671891315183,-0.34057010066956195,0.636501805238162,0.6942858006226514,0.3792090720294851
1627823-1629008,Juancho Hernangomez,Michael Porter Jr.,-0.2373559048088294,0.18725314082065386,-0.050102763988175536,1627823,1629008,0.5700540863740369,0.5689871818803063,-0.34057010066956195,0.25329621238855204,1.0016646159851577,1.0517673799733331
1627823-1629020,Juancho Hernangomez,Jarred Vanderbilt,-0.38658176427207724,-0.4534583477735576,-0.8400401120456349,1627823,1629020,0.5700540863740369,-0.5106444515337575,-0.34057010066956195,0.15624221733816054,-0.9649583605367569,-0.12491824849112201
1627823-1629103,Juancho Hernangomez,Kelan Martin,-0.031525502247971744,-0.14511840644481014,-0.17664390869278188,1627823,1629103,0.5700540863740369,-0.42883880947809333,-0.34057010066956195,-1.550343310944185,-1.9263420434105853,-1.7496981347178036
1627823-1629118,Juancho Hernangomez,Thomas Welsh,0.07818001378638753,0.13033765949701084,0.20851767328339837,1627823,1629118,0.5700540863740369,0.4436836353494847,-0.34057010066956195,-0.25219358381967294,0.6294917105176852,0.4209740372342867
1627823-1629162,Juancho Hernangomez,Jordan McLaughlin,1.253222057649835,-0.8219931279922958,0.4312289296575391,1627823,1629162,0.5700540863740369,1.3315800343759068,-0.34057010066956195,1.019106665460194,3.0113996151981146,2.5801706855405757
1627823-1629164,Juancho Hernangomez,Brandon Goodwin,0.23183237016148048,0.10176220402164578,0.33359457418312627,1627823,1629164,0.5700540863740369,-0.5180591519433301,-0.34057010066956195,-0.45804873713644384,-0.4130293291921728,-0.746623903375299
1627823-1629633,Juancho Hernangomez,Jarrett Culver,0.3622263242673823,-0.8888996785964449,-0.5266733543290626,1627823,1629633,0.5700540863740369,-0.6166609487904787,-0.34057010066956195,-0.04393877348571859,-0.957789090900785,-0.4311157365717224
1627823-1629669,Juancho Hernangomez,Jaylen Nowell,0.5368119646323571,0.19385167609159693,0.7306636407239541,1627823,1629669,0.5700540863740369,-0.14977494737659433,-0.34057010066956195,-1.0097346249507577,-0.1993619458989231,-0.9300255866228772
1627823-1629675,Juancho Hernangomez,Naz Reid,1.1096271895250513,-0.4271420466978189,0.6824851428272325,1627823,1629675,0.5700540863740369,1.038660536223931,-0.34057010066956195,0.16214214414287773,2.1127718088985157,1.4302866660712834
1627824-1628369,Guerschon Yabusele,Jayson Tatum,0.19157162826229285,0.7924056728881088,0.9839773011504016,1627824,1628369,-0.8467157901797471,1.2027162006761556,-0.1368153453249324,-2.148196546896142,-0.9450341805742644,-1.929011481724666
1627824-1628400,Guerschon Yabusele,Semi Ojeleye,-0.4105701145426268,-0.6433203223199864,-1.0538904368626132,1627824,1628400,-0.8467157901797471,-0.881359668712738,-0.1368153453249324,-0.4176433237054996,-3.3364245647855304,-2.282534127922917
1627824-1628408,Guerschon Yabusele,PJ Dozier,-0.14091323057778718,-0.17253186318016359,-0.31344509375795077,1627824,1628408,-0.8467157901797471,-1.363874928406089,-0.1368153453249324,0.1736055061975327,-2.487245651471187,-2.173800557713236
1627824-1628464,Guerschon Yabusele,Daniel Theis,0.1393863508636032,0.6443959922124708,0.783782343076074,1627824,1628464,-0.8467157901797471,-0.7983452607539857,-0.1368153453249324,-1.0353421570328583,-2.0334362102154495,-2.8172185532915233
1627824-1629057,Guerschon Yabusele,Robert Williams III,-0.4006811019442697,-0.3360014935804325,-0.7366825955247023,1627824,1629057,-0.8467157901797471,-0.6497317885228497,-0.1368153453249324,0.3111845408406623,-2.058760978711569,-1.3220783831868668
1627826-1627936,Ivica Zubac,Alex Caruso,-0.08185993565772236,0.07623138776175366,-0.0056285478959687,1627826,1627936,-0.589368813510167,1.35654324757251,-0.8931055877105477,-1.511561339537846,-1.6431210410820194,-1.6374924931860506
1627826-1628366,Ivica Zubac,Lonzo Ball,-0.3774360294033485,0.7368191448696133,0.3593831154662648,1627826,1628366,-0.589368813510167,-0.24557774512089783,-0.8931055877105477,0.2538672833185558,-1.114801747556792,-1.4741848630230567
1627826-1628398,Ivica Zubac,Kyle Kuzma,0.38005954810279313,0.407938835026115,0.7879983831289081,1627826,1628398,-0.589368813510167,0.7519074105066337,-0.8931055877105477,-0.7361786102714908,-0.6787472178566638,-1.466745600985572
1627826-1628404,Ivica Zubac,Josh Hart,0.4976155008731507,1.0846692104125273,1.582284711285678,1627826,1628404,-0.589368813510167,0.22254211812813043,-0.8931055877105477,-1.6318536601925397,-1.3095012319994463,-2.8917859432851243
1627826-1628405,Ivica Zubac,Johnathan Motley,-0.28027442866267605,-0.022791918603581,-0.30306634726625703,1627826,1628405,-0.589368813510167,-1.4811878343857665,-0.8931055877105477,0.7764628490355114,-2.4902657338372265,-2.1871993865709696
1627826-1628414,Ivica Zubac,Sindarius Thornwell,-0.2408042179233175,0.2751661110206063,0.03436189309728879,1627826,1628414,-0.589368813510167,-1.3276292740313431,-0.8931055877105477,-0.0967071684513053,-2.872448950606074,-2.906810843703363
1627826-1628476,Ivica Zubac,Derrick Walton Jr.,-0.28437057889007566,0.0649804143260477,-0.21939016456402796,1627826,1628476,-0.589368813510167,-0.2493667138440449,-0.8931055877105477,-0.8770523092966727,-2.8282835889254603,-2.6088934243614323
1627826-1628983,Ivica Zubac,Shai Gilgeous-Alexander,-1.1231755491034274,-0.2518238331967283,-1.3749993823001558,1627826,1628983,-0.589368813510167,-1.1250501618712556,-0.8931055877105477,1.010751216014193,-2.971772729377933,-1.5967733470777772
1627826-1629004,Ivica Zubac,Svi Mykhailiuk,0.009273477643887133,0.38555813986545595,0.3948316175093431,1627826,1629004,-0.589368813510167,-0.10096430513740492,-0.8931055877105477,-0.759032897782507,-1.9476399866312835,-2.3424716041406266
1627826-1629010,Ivica Zubac,Jerome Robinson,-0.6147119328792634,-0.4978042174204778,-1.1125161502997412,1627826,1629010,-0.589368813510167,0.03836455465300417,-0.8931055877105477,-0.061048270632085025,-2.6176742674995364,-1.5051581171997954
1627826-1629013,Ivica Zubac,Landry Shamet,0.1431970516658638,-0.11632197602402787,0.02687507564183593,1627826,1629013,-0.589368813510167,1.9425330489321628,-0.8931055877105477,0.6163790625238957,1.1033127858771796,1.0764377102353437
1627826-1629021,Ivica Zubac,Moritz Wagner,-0.060750431098762596,0.4046585579186702,0.3439081268199076,1627826,1629021,-0.589368813510167,-1.7768197771694063,-0.8931055877105477,-1.1879053262414763,-4.10329137781169,-4.447199504631597
1627826-1629067,Ivica Zubac,Isaac Bonga,-0.02163238321131867,-0.004102047981981922,-0.025734431193300593,1627826,1629067,-0.589368813510167,-0.4648031145617547,-0.8931055877105477,-0.9412622160268215,-2.9142741630025912,-2.8885397318092907
1627826-1629599,Ivica Zubac,Amir Coffey,-0.18662390130755133,-0.0371344051357871,-0.22375830644333844,1627826,1629599,-0.589368813510167,-0.4297050337334834,-0.8931055877105477,0.27079541453015166,-1.8651423268673848,-1.6413840204240464
1627826-1629611,Ivica Zubac,Terance Mann,-0.5352787676465215,-0.09220722446350392,-0.6274859921100254,1627826,1629611,-0.589368813510167,-0.08650570100710936,-0.8931055877105477,0.45454592718240433,-1.741920167155445,-1.1144341750454196
1627826-1629662,Ivica Zubac,Mfiondu Kabengele,-0.12311948334747208,-0.13193647489947913,-0.2550559582469512,1627826,1629662,-0.589368813510167,0.1693407987380899,-0.8931055877105477,0.31880926129691134,-1.2493802994326646,-0.9943243411857134
1627827-1628372,Dorian Finney-Smith,Dennis Smith Jr.,-0.04609788137112417,-0.16085044140561314,-0.2069483227767373,1627827,1628372,0.24512327481348092,-1.4541572885790648,-0.16205978460217219,0.6695525735374043,-0.9084895476070891,-0.7015412248303518
